Query Sequence	ReCache	Parquet/Greedy	Columnar/Greedy	Columnar/LRU
1889	5385.7	6469.39	17246.6	18768.2
1890	5394.78	6479.03	17297.1	18819
1891	5394.83	6479.14	17297.1	18819
1892	5395.02	6480.15	17297.3	18819.1
1893	5404.38	6489.56	17351.7	18871
1894	5404.46	6489.81	17351.8	18871
1895	5404.53	6490.06	17351.8	18871
1896	5416.13	6499.69	17382.2	18898.2
1897	5416.21	6499.93	17382.2	18898.3
1898	5416.28	6500.19	17382.3	18898.3
1899	5416.32	6500.29	17382.4	18898.3
1900	5416.34	6500.31	17382.4	18900.9
1901	5416.42	6500.57	17382.5	18911.7
1902	5416.7	6500.59	17382.5	18917.7
1903	5426.3	6510.23	17416.8	18947.2
1904	5426.33	6510.25	17416.9	18952.8
1905	5426.36	6510.35	17416.9	18952.8
1906	5428.41	6512.51	17416.9	18953
1907	5430.37	6514.53	17430.6	18953
1908	5432.42	6516.67	17435.3	18953.2
1909	5432.44	6516.69	17435.3	18953.3
1910	5432.48	6516.73	17435.3	18964
1911	5432.58	6516.98	17435.4	18964.6
1912	5432.67	6517.23	17435.5	18964.6
1913	5432.76	6517.49	17435.6	18964.6
1914	5432.78	6517.51	17435.6	18970.3
1915	5434.87	6519.71	17436.1	18974.3
1916	5434.95	6519.96	17436.2	18974.3
1917	5434.99	6520.07	17436.2	18974.4
1918	5435.08	6520.23	17436.3	18974.4
1919	5435.15	6520.48	17436.4	18974.4
1920	5444.29	6530.13	17470.7	19004.1
1921	5446.33	6532.26	17471.2	19004.3
1922	5446.5	6532.28	17471.4	19004.3
1923	5446.56	6532.8	17471.4	19010.2
1924	5446.59	6532.83	17471.5	19012.5
1925	5446.66	6533.44	17471.5	19016.6
1926	5446.73	6533.69	17471.6	19016.6
1927	5458.26	6543.38	17471.7	19063.5
1928	5459.2	6554.7	17500.3	19096.8
1929	5459.31	6555.64	17500.4	19105.4
1930	5459.35	6555.68	17500.5	19105.5
1931	5459.37	6555.7	17500.5	19105.5
1932	5471.49	6565.73	17500.5	19106.3
1933	5471.68	6565.76	17500.7	19106.3
1934	5481.1	6575.23	17563.3	19169.4
1935	5492.68	6584.86	17637.8	19243.5
1936	5492.74	6584.91	17669.4	19243.6
1937	5492.77	6584.94	17669.9	19243.8
1938	5492.79	6585.02	17669.9	19246.2
1939	5501.28	6594.07	17670	19246.5
1940	5501.48	6594.1	17670.2	19246.5
1941	5501.56	6594.36	17670.3	19246.5
1942	5503.64	6596.55	17670.7	19246.7
1943	5513.35	6606.24	17718.8	19293.1
1944	5513.38	6606.34	17718.8	19293.1
1945	5513.46	6606.6	17718.9	19304
1946	5513.55	6607.42	17719	19311.9
1947	5525.15	6617.05	17750.3	19341.9
1948	5525.22	6617.31	17750.4	19341.9
1949	5525.29	6617.33	17754.2	19345.6
1950	5536.88	6626.97	17755.2	19345.7
1951	5537.01	6627.1	17757.8	19348.3
1952	5537.03	6627.13	17757.8	19348.4
1953	5546.22	6636.87	17797	19348.5
1954	5555.9	6646.58	17826.5	19386
1955	5555.94	6646.69	17826.5	19390.5
1956	5555.99	6646.8	17826.6	19390.6
1957	5558.07	6648.97	17827.4	19401.2
1958	5558.16	6649.09	17827.5	19401.2
1959	5559.12	6660.49	17861.6	19437.7
1960	5570.7	6670.16	17863.3	19484.2
1961	5580.09	6679.59	17927.6	19547.7
1962	5582.06	6681.67	17941.3	19551.6
1963	5582.14	6681.74	17970.6	19581.2
1964	5591.74	6691.37	18046.5	19581.3
1965	5591.77	6691.4	18046.5	19581.5
1966	5591.81	6691.5	18046.5	19581.5
1967	5592	6691.53	18046.7	19592.5
1968	5592.05	6691.79	18046.8	19597.5
1969	5592.13	6692.05	18046.8	19608.4
1970	5594.18	6694.18	18047.1	19608.6
1971	5594.2	6694.2	18047.2	19614.2
1972	5594.23	6694.23	18047.2	19616.4
1973	5594.3	6694.47	18047.4	19627.5
1974	5594.38	6694.71	18047.6	19639.3
1975	5603.79	6704.15	18113.5	19639.4
1976	5603.84	6704.26	18113.5	19639.4
1977	5603.93	6705.12	18118.8	19644.9
1978	5604.12	6705.15	18119	19655.8
1979	5604.25	6705.28	18119	19656.1
1980	5604.49	6706.33	18119.3	19668.5
1981	5613.9	6716.36	18152.3	19669.4
1982	5613.98	6716.61	18152.3	19669.9
1983	5614.04	6717.14	18152.4	19675
1984	5614.06	6717.16	18152.4	19681
1985	5614.11	6717.21	18153.5	19708.2
1986	5623.72	6726.85	18182.6	19782.5
1987	5623.77	6727.11	18182.7	19787.7
1988	5623.87	6727.97	18184.9	19789.8
1989	5633.3	6738	18184.9	19813.4
1990	5633.34	6738.11	18185	19813.4
1991	5633.39	6738.22	18185	19813.4
1992	5633.58	6739.26	18185.2	19815.5
1993	5645.1	6748.95	18187	19816.3
1994	5645.18	6749.19	18187	19827.8
1995	5645.22	6749.29	18187.1	19827.8
1996	5645.28	6749.82	18187.1	19829.2
1997	5645.31	6749.92	18187.2	19834.9
1998	5645.41	6750.87	18187.3	19839.5
1999	5646.4	6750.91	18236.7	19888.4
2000	5646.49	6751.71	18236.7	19893.7
2001	5658.07	6761.34	18237.7	19893.8
2002	5658.11	6761.45	18237.8	19894.1
2003	5658.19	6761.71	18237.8	19894.1
2004	5658.44	6762.77	18238.1	19894.2
2005	5658.5	6763.29	18238.1	19894.2
2006	5658.66	6764.31	18238.3	19894.2
2007	5658.86	6764.34	18238.5	19894.3
2008	5658.95	6764.48	18238.6	19894.3
2009	5660.99	6766.6	18243.3	19905
2010	5661.94	6777.99	18273.1	19932.7
2011	5671.35	6787.47	18337.2	19995.5
2012	5671.43	6787.7	18337.3	20005.7
2013	5671.46	6787.8	18337.3	20005.7
2014	5671.49	6787.83	18337.6	20022.5
2015	5671.68	6787.86	18337.8	20022.5
2016	5671.72	6787.9	18337.8	20023
2017	5671.92	6787.93	18338	20023
2018	5671.99	6788.54	18338.1	20027.1
2019	5672.03	6788.58	18338.2	20040.1
2020	5672.06	6788.6	18338.2	20042.3
2021	5672.24	6788.63	18338.4	20042.3
2022	5672.32	6789.24	18338.5	20043.9
2023	5672.36	6789.29	18339	20048.4
2024	5672.39	6789.39	18339	20048.4
2025	5673.33	6800.56	18404.1	20048.5
2026	5673.41	6800.82	18404.2	20058.7
2027	5674.36	6812.22	18438.3	20058.8
2028	5674.4	6812.25	18438.3	20064.6
2029	5674.5	6813.18	18438.4	20071.3
2030	5685.87	6822.64	18439.4	20128.4
2031	5686.08	6822.67	18439.6	20128.4
2032	5686.16	6822.93	18439.7	20138.7
2033	5686.26	6822.95	18439.8	20145.6
2034	5686.29	6822.97	18439.8	20151.2
2035	5688.32	6825.09	18439.8	20151.3
2036	5689.95	6836.62	18467.3	20152.1
2037	5690.97	6836.68	18554.6	20152.2
2038	5700.6	6846.31	18588.6	20190.3
2039	5700.78	6846.33	18588.7	20190.3
2040	5701.04	6846.46	18588.8	20192.9
2041	5712.38	6855.9	18589.8	20250.1
2042	5721.5	6865.56	18657.4	20318.6
2043	5721.58	6865.81	18657.4	20330
2044	5721.61	6865.83	18657.5	20332.3
2045	5721.63	6865.85	18657.5	20345.3
2046	5731.05	6875.89	18657.5	20369.1
2047	5731.15	6876.14	18657.6	20369.6
2048	5731.19	6876.19	18657.7	20374
2049	5731.27	6876.45	18657.7	20374.5
2050	5731.31	6876.49	18657.7	20374.5
2051	5731.52	6876.52	18657.9	20374.5
2052	5731.54	6876.55	18658.1	20378.7
2053	5731.59	6876.66	18658.2	20383.3
2054	5731.67	6876.79	18658.2	20395.6
2055	5731.75	6877.05	18658.3	20406
2056	5731.82	6877.29	18658.4	20406.5
2057	5740.76	6886.71	18692.4	20437.5
2058	5740.86	6886.97	18692.5	20438.1
2059	5740.9	6887.01	18692.5	20438.2
2060	5740.92	6887.07	18692.5	20438.3
2061	5741	6887.32	18692.6	20449.5
2062	5741.08	6887.58	18692.7	20450
2063	5750.52	6897.06	18755.9	20450.1
2064	5750.71	6897.09	18756.1	20450.2
2065	5750.9	6897.12	18756.3	20450.2
2066	5762.42	6906.8	18758	20479.8
2067	5762.53	6907.06	18758.1	20490
2068	5762.71	6908.08	18758.3	20490
2069	5762.8	6908.9	18758.4	20495.3
2070	5774.21	6918.3	18759.4	20495.4
2071	5785.54	6927.74	18760.4	20495.6
2072	5785.64	6927.99	18760.4	20495.6
2073	5785.71	6928.06	18760.5	20495.7
2074	5785.78	6928.31	18760.5	20506.2
2075	5787.47	6939.93	18790.9	20536
2076	5787.56	6940.06	18791	20536.5
2077	5797.03	6950.18	18791.1	20559.1
2078	5797.21	6951.19	18791.3	20559.1
2079	5797.29	6951.45	18791.3	20569.7
2080	5797.34	6951.5	18855.5	20596.7
2081	5797.4	6951.52	18855.6	20604.3
2082	5797.42	6951.55	18855.6	20607.3
2083	5798.32	6962.39	18884.3	20641.9
2084	5807.32	6971.92	18914.4	20642
2085	5809.01	6983.53	18914.5	20672
2086	5809.93	6994.61	18949.4	20702.2
2087	5810.01	6994.86	18949.5	20702.7
2088	5821.42	7004.23	18950.5	20752.7
2089	5831.04	7013.87	19037.6	20827.4
2090	5840.67	7023.49	19066.9	20863.1
2091	5840.71	7023.55	19067	20867
2092	5840.74	7023.58	19067	20869.3
2093	5840.78	7023.62	19067	20879.9
2094	5840.8	7023.67	19067	20882.2
2095	5842.84	7025.79	19067	20882.3
2096	5842.91	7026.05	19067.1	20892.6
2097	5852	7035.69	19117.4	20943.2
2098	5861.63	7045.31	19192.8	20943.4
2099	5861.8	7046.33	19193	20955.3
2100	5870.87	7055.95	19228.9	20989.3
2101	5880.27	7065.93	19228.9	20990.1
2102	5880.34	7066.01	19230.7	21038.4
2103	5880.37	7066.04	19230.7	21040.7
2104	5880.4	7066.08	19230.8	21045.3
2105	5880.52	7066.19	19230.8	21050.1
2106	5880.6	7066.31	19230.9	21050.5
2107	5891.27	7075.07	19306.1	21124.8
2108	5891.32	7075.12	19306.1	21124.9
2109	5891.41	7075.15	19306.2	21127.4
2110	5891.46	7075.26	19306.2	21131.9
2111	5902.83	7084.73	19340.4	21159.9
2112	5902.86	7084.86	19340.5	21162.5
2113	5902.97	7085.11	19340.6	21172.7
2114	5903.05	7085.25	19340.7	21172.7
2115	5903.13	7085.5	19340.7	21183.9
2116	5903.24	7085.53	19340.8	21192.2
2117	5912.33	7095.17	19391.2	21192.4
2118	5912.41	7095.25	19393	21193.2
2119	5912.49	7095.5	19393.1	21193.2
2120	5914.55	7097.66	19393.1	21193.4
2121	5915.57	7097.71	19422.7	21263.8
2122	5926.98	7107.1	19423.6	21263.9
2123	5927.01	7107.13	19423.7	21277.9
2124	5938.61	7116.75	19424.7	21278
2125	5938.65	7116.86	19424.7	21278.2
2126	5948.06	7126.87	19459.2	21279
2127	5948.12	7127.14	19459.2	21279.3
2128	5948.2	7127.4	19459.3	21290.1
2129	5948.3	7127.42	19459.4	21290.9
2130	5948.36	7127.95	19459.5	21295.4
2131	5957.71	7137.36	19488.8	21358.3
2132	5957.79	7137.61	19488.9	21358.3
2133	5958.7	7148.51	19542.1	21385.3
2134	5959.65	7160.19	19576.1	21385.4
2135	5959.72	7160.57	19576.1	21385.9
2136	5959.81	7161.48	19580.3	21390.2
2137	5959.9	7161.73	19580.4	21400.8
2138	5959.92	7161.75	19580.4	21403.1
2139	5960.01	7162.56	19580.5	21408.4
2140	5960.05	7162.66	19580.5	21408.4
2141	5960.08	7162.69	19580.5	21421.3
2142	5960.12	7162.71	19580.6	21427.5
2143	5971.7	7172.34	19581.5	21501.4
2144	5980.79	7181.96	19631.6	21501.6
2145	5980.87	7182.2	19631.7	21502.2
2146	5980.95	7182.95	19633.6	21504
2147	5981.03	7183.19	19633.7	21515.5
2148	5981.05	7183.21	19633.7	21521.1
2149	5981.07	7183.27	19633.7	21523.4
2150	5982.03	7194.62	19707.6	21596.4
2151	5982.07	7194.73	19707.6	21596.4
2152	5982.16	7194.86	19707.7	21597
2153	5991.39	7204.63	19747.3	21597.1
2154	5991.58	7205.92	19747.5	21606.1
2155	5991.66	7206.17	19747.6	21606.1
2156	6000.87	7215.93	19786.1	21606.2
2157	6000.96	7216.06	19786.2	21618.6
2158	6001.03	7216.32	19786.3	21618.7
2159	6001.06	7216.34	19786.3	21620.9
2160	6010.29	7226.11	19825.3	21621
2161	6010.39	7226.14	19825.4	21626.9
2162	6010.44	7226.34	19825.5	21627.5
2163	6020.04	7235.96	19899.8	21701.8
2164	6020.11	7236.22	19899.9	21702.3
2165	6021.07	7247.6	19974.1	21776.2
2166	6021.12	7247.64	19974.1	21776.7
2167	6021.21	7247.9	19974.2	21787.8
2168	6021.4	7247.93	19974.4	21787.8
2169	6021.5	7248.88	19974.5	21793.5
2170	6021.68	7248.9	19974.7	21793.6
2171	6021.76	7249.15	19974.7	21793.6
2172	6021.78	7249.21	19974.8	21793.6
2173	6021.81	7249.24	19974.8	21806.1
2174	6022.77	7260.66	20004.2	21833.5
2175	6022.79	7260.69	20004.3	21835.8
2176	6022.83	7260.73	20004.3	21835.8
2177	6022.91	7260.98	20004.3	21835.8
2178	6022.94	7261.08	20004.4	21841.4
2179	6032.39	7271.14	20036.2	21842.3
2180	6043.98	7280.77	20037.2	21870
2181	6044.01	7280.79	20037.2	21870
2182	6044.04	7280.82	20037.2	21883
2183	6044.08	7281.01	20037.3	21888
2184	6044.26	7282.06	20037.4	21888.1
2185	6044.34	7282.32	20037.5	21888.1
2186	6044.51	7283.34	20037.7	21899.3
2187	6044.61	7284.28	20037.8	21903.9
2188	6044.64	7284.31	20037.8	21904.3
2189	6045.6	7295.75	20074.3	21938.3
2190	6046.55	7307.02	20108.3	21972.1
2191	6047.5	7318.36	20163.5	21972.2
2192	6047.6	7318.62	20163.6	21983.1
2193	6056.72	7328.27	20231.8	22050
2194	6056.96	7328.3	20232	22052.1
2195	6057.07	7329.23	20232.1	22057.8
2196	6057.16	7330.04	20232.2	22063.2
2197	6057.2	7330.08	20232.2	22067.5
2198	6057.28	7330.34	20232.3	22067.5
2199	6066.5	7340.1	20270.9	22105.8
2200	6078.05	7349.89	20272.7	22106.7
2201	6078.08	7349.91	20289.3	22110.9
2202	6078.12	7350.02	20289.4	22114.7
2203	6078.17	7350.24	20289.4	22114.8
2204	6078.24	7350.98	20289.5	22118.9
2205	6078.32	7351.22	20289.6	22119.4
2206	6078.39	7351.48	20289.6	22129.9
2207	6078.44	7351.52	20289.7	22134.3
2208	6078.62	7352.57	20289.8	22134.3
2209	6078.7	7352.82	20289.9	22134.3
2210	6078.78	7353.57	20290	22138.6
2211	6078.82	7353.61	20294.6	22138.8
2212	6079.71	7364.32	20327.1	22138.9
2213	6079.73	7364.34	20327.1	22138.9
2214	6079.91	7365.36	20327.3	22138.9
2215	6079.99	7365.62	20327.3	22150.1
2216	6081.95	7367.68	20341	22150.1
2217	6082	7367.79	20341.1	22150.2
2218	6093.22	7377.1	20342	22150.3
2219	6093.41	7377.12	20342.2	22150.3
2220	6102.48	7386.72	20372.4	22177.7
2221	6102.56	7387.47	20372.5	22182
2222	6102.58	7387.5	20372.5	22184.3
2223	6102.64	7387.55	20463.8	22274.4
2224	6102.84	7387.58	20464	22274.4
2225	6102.93	7387.83	20464	22275
2226	6103.01	7388.09	20464.1	22275
2227	6103.03	7388.11	20464.1	22275
2228	6103.06	7388.14	20464.2	22275.1
2229	6112.16	7397.77	20515.5	22325.6
2230	6123.69	7407.46	20517.9	22326.5
2231	6133.12	7417.53	20548	22358.1
2232	6133.16	7417.58	20548	22358.1
2233	6142.9	7427.29	20580.4	22385.6
2234	6142.99	7428.12	20580.5	22390
2235	6143.06	7428.33	20580.6	22400.2
2236	6143.14	7428.59	20580.7	22411.1
2237	6143.18	7428.69	20580.7	22416.7
2238	6154.77	7438.32	20581.7	22490.7
2239	6154.81	7438.37	20581.7	22490.7
2240	6154.89	7438.63	20581.8	22491.3
2241	6155.08	7438.65	20582	22502.2
2242	6166.49	7448.04	20583	22552.8
2243	6166.57	7448.3	20583	22563.7
2244	6166.65	7448.56	20583.1	22563.7
2245	6166.69	7448.66	20583.1	22563.9
2246	6166.72	7448.76	20583.2	22563.9
2247	6167.68	7460.12	20640.7	22620.4
2248	6167.76	7460.37	20640.8	22631.7
2249	6167.85	7460.63	20640.9	22631.7
2250	6167.88	7460.66	20640.9	22633.9
2251	6167.91	7460.68	20640.9	22640
2252	6167.99	7460.92	20641	22640.1
2253	6168.03	7460.96	20641	22650.6
2254	6170.07	7463.1	20645.7	22654.9
2255	6239.16	7531.08	20714.1	22721.8
2256	6239.19	7531.11	20717.5	22725
2257	6241.16	7533.18	20731.2	22725
2258	6241.35	7533.2	20731.4	22744.9
2259	6241.53	7534.22	20731.6	22747
2260	6251	7543.87	20767	22777.3
2261	6251.08	7544	20767.1	22777.4
2262	6251.12	7544.04	20767.1	22777.4
2263	6251.14	7544.09	20767.1	22779.6
2264	6251.17	7544.11	20767.2	22785.8
2265	6251.19	7544.16	20767.2	22788
2266	6251.22	7544.26	20767.2	22788
2267	6251.41	7544.29	20767.4	22788
2268	6262.8	7553.75	20768.4	22823.9
2269	6262.88	7554.01	20768.5	22823.9
2270	6262.96	7554.27	20768.5	22824
2271	6263	7554.33	20768.6	22824
2272	6263.08	7554.57	20768.8	22824
2273	6263.2	7554.69	20768.8	22829.5
2274	6263.24	7554.73	20773.8	22829.7
2275	6263.31	7554.99	20773.8	22841
2276	6263.39	7555.23	20773.9	22841.5
2277	6263.47	7555.98	20774	22848.9
2278	6263.55	7556.59	20774.1	22855.6
2279	6273.16	7566.23	20850.8	22930.3
2280	6273.19	7566.25	20850.9	22930.5
2281	6273.27	7566.51	20851	22930.5
2282	6273.32	7566.62	20851	22930.5
2283	6273.44	7566.75	20851	22930.7
2284	6273.47	7566.78	20851	22941.3
2285	6273.52	7566.9	20851.1	22941.3
2286	6283.22	7576.61	20886.7	22982.4
2287	6292.56	7586.01	20938.9	22982.5
2288	6294.6	7588.13	20938.9	22986.8
2289	6294.79	7589.18	20939.1	22997.9
2290	6294.87	7589.3	20939.2	22998
2291	6295.05	7589.33	20939.4	22998.4
2292	6295.14	7589.57	20939.5	22998.5
2293	6295.22	7589.83	20939.5	22998.5
2294	6295.29	7590.08	20939.6	22998.5
2295	6295.49	7591.12	20939.8	22998.5
2296	6304.8	7600.62	20939.9	23020.6
2297	6304.85	7600.64	20940	23027.8
2298	6305.03	7601.65	20940.1	23027.9
2299	6305.13	7601.9	20940.2	23027.9
2300	6316.69	7611.56	20942	23028.7
2301	6316.77	7611.82	20942	23040.1
2302	6316.85	7612.07	20942.1	23040.6
2303	6316.89	7612.11	20942.1	23040.8
2304	6318.97	7614.3	20942.2	23041
2305	6319.05	7614.56	20942.3	23041
2306	6319.13	7614.81	20942.3	23041
2307	6328.61	7624.47	20942.4	23064.7
2308	6328.65	7624.57	20942.5	23064.7
2309	6328.67	7624.6	20942.5	23064.7
2310	6330.63	7626.66	20957.7	23064.8
2311	6330.72	7626.91	20957.8	23075.8
2312	6342.14	7636.29	20958.8	23075.9
2313	6342.23	7636.45	20958.9	23075.9
2314	6342.31	7636.7	20959	23076.5
2315	6342.38	7636.94	20959	23076.5
2316	6353.79	7646.33	20960	23076.6
2317	6353.87	7646.58	20960.1	23087.7
2318	6353.89	7646.61	20960.1	23087.7
2319	6353.92	7646.69	20960.1	23087.8
2320	6353.96	7646.79	20960.2	23087.8
2321	6354	7646.83	20965	23087.9
2322	6354.07	7647.09	20965.1	23087.9
2323	6354.15	7647.34	20965.1	23099.1
2324	6354.25	7648.2	20970.4	23104.5
2325	6354.34	7649.02	20970.5	23110.8
2326	6354.41	7649.28	20970.6	23122.2
2327	6354.49	7649.38	20970.6	23122.8
2328	6354.68	7649.41	20970.8	23122.9
2329	6354.76	7649.67	20970.9	23123.4
2330	6366.3	7659.35	20972.9	23124.3
2331	6366.38	7659.61	20973	23124.3
2332	6366.43	7659.72	20973	23124.3
2333	6366.61	7659.75	20973.2	23144.4
2334	6366.69	7660.01	20973.3	23144.4
2335	6368.64	7662.03	20973.6	23144.5
2336	6368.68	7662.07	20973.6	23144.5
2337	6380.02	7671.51	20974.6	23144.6
2338	6380.06	7671.54	20974.6	23151.6
2339	6391.74	7680.86	21025	23201.7
2340	6391.78	7680.97	21025	23201.7
2341	6391.83	7681.08	21025.1	23201.7
2342	6391.91	7681.34	21025.2	23201.7
2343	6392.09	7682.36	21025.3	23203.9
2344	6392.17	7682.61	21025.4	23203.9
2345	6403.7	7692.3	21027.2	23251
2346	6403.78	7692.56	21027.2	23251
2347	6403.96	7692.58	21027.4	23251.1
2348	6403.99	7692.61	21027.9	23251.3
2349	6415.54	7702.39	21029.6	23286.9
2350	6415.73	7702.42	21029.8	23286.9
2351	6415.81	7702.68	21029.9	23286.9
2352	6416	7703.69	21030.1	23286.9
2353	6418.1	7705.89	21030.6	23287.1
2354	6418.18	7706.02	21030.7	23287.2
2355	6418.23	7706.13	21030.7	23287.2
2356	6418.3	7706.25	21030.8	23297.9
2357	6427.43	7715.57	21081.1	23347.9
2358	6427.51	7716.31	21081.2	23353.1
2359	6427.56	7716.35	21081.2	23355.3
2360	6427.6	7716.4	21081.3	23355.4
2361	6429.3	7728.02	21081.4	23385.5
2362	6429.32	7728.05	21081.4	23385.5
2363	6429.4	7728.29	21081.4	23386
2364	6429.48	7728.55	21081.5	23386
2365	6429.56	7728.81	21081.6	23386.1
2366	6429.65	7729.63	21081.7	23388.1
2367	6430.58	7740.82	21114.4	23416.5
2368	6430.66	7741.57	21114.5	23418.3
2369	6442.01	7751.01	21115.5	23475.3
2370	6442.09	7751.27	21115.6	23475.3
2371	6442.13	7751.38	21115.6	23475.3
2372	6442.23	7751.64	21115.7	23475.4
2373	6442.27	7751.68	21115.7	23477.6
2374	6442.3	7751.78	21115.7	23477.6
2375	6451.65	7761.17	21149	23529.6
2376	6451.68	7761.2	21165.8	23529.7
2377	6451.72	7761.31	21165.8	23529.7
2378	6451.8	7761.57	21165.9	23529.7
2379	6451.84	7761.61	21165.9	23529.7
2380	6461.45	7771.24	21240.1	23565.8
2381	6461.53	7771.49	21240.2	23577.1
2382	6461.62	7771.75	21240.3	23577.2
2383	6461.71	7772	21240.4	23577.2
2384	6461.8	7772.15	21240.4	23577.8
2385	6461.82	7772.18	21240.5	23577.8
2386	6461.9	7772.42	21240.5	23577.8
2387	6461.95	7772.53	21240.6	23577.8
2388	6463.98	7774.65	21240.6	23577.9
2389	6473.24	7784.1	21270.6	23612.7
2390	6482.41	7793.44	21339.8	23612.8
2391	6483.98	7804.88	21339.9	23642.2
2392	6484.02	7804.92	21339.9	23642.2
2393	6484.1	7805.05	21340	23654.7
2394	6484.13	7805.07	21340	23660.3
2395	6484.21	7805.33	21340.1	23660.9
2396	6484.23	7805.35	21344.6	23660.9
2397	6485.91	7816.97	21344.7	23690.7
2398	6495.51	7826.59	21419.1	23690.8
2399	6504.67	7835.91	21448.9	23690.9
2400	6516.08	7845.3	21450.1	23741
2401	6516.11	7845.33	21450.6	23741.1
2402	6516.19	7845.59	21450.7	23741.2
2403	6516.27	7845.72	21450.8	23741.2
2404	6516.36	7846.54	21450.9	23747.5
2405	6516.44	7846.8	21450.9	23747.5
2406	6525.6	7856.14	21519.5	23747.6
2407	6525.63	7856.16	21526.1	23754.3
2408	6525.66	7856.19	21526.1	23756.6
2409	6525.73	7856.79	21526.2	23761.4
2410	6525.9	7856.82	21526.4	23772.4
2411	6526.15	7856.84	21526.4	23778.1
2412	6526.19	7856.95	21526.5	23778.1
2413	6526.3	7857.88	21526.6	23783.8
2414	6526.51	7857.91	21526.8	23784
2415	6526.61	7857.93	21526.8	23787.2
2416	6526.65	7857.97	21526.8	23787.2
2417	6527.61	7869.42	21561.2	23821.4
2418	6527.7	7869.68	21561.3	23821.5
2419	6527.88	7870.7	21561.5	23829.9
2420	6527.96	7870.96	21561.6	23829.9
2421	6528.04	7871.22	21561.7	23829.9
2422	6528.11	7871.48	21561.7	23829.9
2423	6539.34	7880.81	21562.7	23863.3
2424	6539.38	7880.86	21562.7	23863.3
2425	6539.41	7880.89	21562.8	23869.4
2426	6539.44	7880.91	21562.8	23875.4
2427	6539.48	7881.02	21562.8	23875.4
2428	6550.9	7890.41	21563.8	23875.5
2429	6550.98	7890.66	21563.9	23875.5
2430	6551	7890.75	21563.9	23880.1
2431	6560.43	7900.21	21596.9	23942.9
2432	6560.45	7900.24	21613.6	23942.9
2433	6560.64	7900.27	21613.8	23942.9
2434	6560.73	7901.09	21613.9	23945
2435	6560.84	7902.29	21614	23951.8
2436	6561.79	7913.68	21640.7	23979.8
2437	6562.74	7925.09	21675.5	23979.9
2438	6562.78	7925.19	21675.5	23979.9
2439	6564.82	7927.31	21680.2	23980.1
2440	6564.89	7927.35	21680.2	23980.1
2441	6564.97	7927.61	21680.3	23980.1
2442	6565.2	7927.64	21680.5	23980.1
2443	6565.28	7927.89	21680.6	23980.2
2444	6565.36	7928.15	21680.7	23980.2
2445	6565.44	7928.9	21680.7	23984.9
2446	6565.49	7929.01	21680.8	23984.9
2447	6566.44	7940.44	21715.7	23985
2448	6566.47	7940.47	21715.8	23985.1
2449	6566.55	7940.72	21715.8	23985.1
2450	6566.6	7940.77	21715.9	23985.1
2451	6566.68	7941.02	21715.9	23985.1
2452	6568.76	7943.21	21716	23985.3
2453	6568.81	7943.41	21716	23990.1
2454	6568.88	7943.67	21716.1	23990.1
2455	6568.96	7943.93	21716.2	24001.5
2456	6569.01	7943.95	21716.2	24002
2457	6580.37	7953.45	21717.2	24002.1
2458	6580.55	7953.47	21717.4	24013.4
2459	6580.65	7953.72	21717.5	24013.4
2460	6580.82	7953.75	21717.6	24013.4
2461	6580.93	7954.7	21717.7	24015.8
2462	6582.97	7956.84	21717.7	24016
2463	6594.6	7966.54	21719.5	24017.5
2464	6594.68	7966.67	21719.6	24017.6
2465	6594.75	7966.7	21724.8	24022.9
2466	6606.35	7976.33	21725.8	24023
2467	6606.46	7977.28	21725.9	24023
2468	6606.49	7977.37	21725.9	24028.7
2469	6606.52	7977.47	21725.9	24028.7
2470	6606.54	7977.53	21725.9	24030.9
2471	6617.92	7986.88	21726.9	24031
2472	6618.11	7986.91	21727.1	24031.1
2473	6618.18	7987.17	21727.2	24031.1
2474	6618.28	7988.1	21727.3	24036.8
2475	6618.46	7989.12	21727.4	24036.8
2476	6618.57	7989.37	21727.5	24036.9
2477	6629.96	7998.84	21728.5	24037
2478	6641.57	8008.47	21729.5	24037.1
2479	6642.89	8019.5	21768	24037.6
2480	6652.28	8028.94	21832.5	24100.7
2481	6652.36	8029.2	21832.6	24100.7
2482	6652.4	8029.3	21832.7	24100.7
2483	6662.01	8038.93	21910.4	24175.1
2484	6662.09	8039.18	21910.4	24175.1
2485	6662.28	8039.21	21910.6	24175.1
2486	6662.32	8039.31	21910.7	24175.1
2487	6671.45	8048.64	21963	24225.2
2488	6673.1	8060.23	21964.3	24226
2489	6673.18	8060.49	21964.3	24226
2490	6673.26	8060.71	21964.4	24226
2491	6682.54	8070.19	21994	24260.6
2492	6682.71	8071.21	21994.1	24272.2
2493	6682.95	8071.24	21994.4	24274.2
2494	6683.04	8071.49	21994.4	24274.2
2495	6683.12	8071.62	21994.5	24286.7
2496	6685.18	8073.79	21995	24299.1
2497	6685.22	8073.83	21995	24309.7
2498	6685.29	8074.07	21995.1	24309.7
2499	6685.37	8074.32	21995.1	24310.3
2500	6685.45	8074.58	21995.2	24310.3
2501	6685.62	8074.61	21995.4	24310.3
2502	6685.7	8074.85	21995.5	24321.9
2503	6685.72	8074.88	21995.5	24324.5
2504	6685.77	8074.99	21995.5	24324.5
2505	6685.85	8075.14	21995.6	24325.3
2506	6685.93	8075.39	21995.7	24325.3
2507	6686.04	8075.41	21995.8	24331.7
